userId,jobID,Clicks,job_category
669,2702,6,Retial
3,2716,74,Retial
4,2716,61,Retial
8,2716,87,Retial
14,2716,44,Retial
15,2716,86,Retial
22,2716,22,Retial
23,2716,69,Retial
30,2716,95,Retial
34,2716,26,Retial
53,2716,86,Retial
56,2716,63,Retial
59,2716,42,Retial
61,2716,36,Retial
68,2716,68,Retial
73,2716,28,Retial
77,2716,59,Retial
83,2716,85,Retial
88,2716,17,Retial
93,2716,47,Retial
95,2716,19,Retial
97,2716,10,Retial
101,2716,86,Retial
102,2716,96,Retial
105,2716,35,Retial
111,2716,35,Retial
119,2716,51,Retial
120,2716,0,Retial
124,2716,12,Retial
125,2716,7,Retial
130,2716,72,Retial
134,2716,16,Retial
146,2716,49,Retial
150,2716,75,Retial
157,2716,14,Retial
160,2716,10,Retial
165,2716,83,Retial
171,2716,19,Retial
176,2716,43,Retial
178,2716,20,Retial
180,2716,26,Retial
185,2716,7,Retial
189,2716,3,Retial
190,2716,96,Retial
199,2716,71,Retial
201,2716,71,Retial
212,2716,41,Retial
213,2716,64,Retial
214,2716,64,Retial
216,2716,7,Retial
217,2716,100,Retial
219,2716,37,Retial
228,2716,30,Retial
232,2716,85,Retial
239,2716,29,Retial
240,2716,19,Retial
243,2716,41,Retial
247,2716,54,Retial
250,2716,37,Retial
260,2716,63,Retial
262,2716,49,Retial
263,2716,41,Retial
265,2716,18,Retial
268,2716,87,Retial
282,2716,24,Retial
291,2716,17,Retial
294,2716,50,Retial
297,2716,73,Retial
303,2716,82,Retial
305,2716,84,Retial
306,2716,24,Retial
328,2716,31,Retial
342,2716,8,Retial
346,2716,55,Retial
350,2716,87,Retial
352,2716,28,Retial
353,2716,19,Retial
355,2716,63,Retial
358,2716,45,Retial
362,2716,60,Retial
367,2716,66,Retial
373,2716,4,Retial
384,2716,56,Retial
388,2716,31,Retial
394,2716,78,Retial
398,2716,48,Retial
402,2716,1,Retial
405,2716,68,Retial
408,2716,8,Retial
423,2716,40,Retial
428,2716,42,Retial
430,2716,36,Retial
433,2716,81,Retial
439,2716,2,Retial
442,2716,31,Retial
452,2716,13,Retial
457,2716,29,Retial
458,2716,21,Retial
460,2716,31,Retial
461,2716,82,Retial
463,2716,14,Retial
467,2716,38,Retial
468,2716,73,Retial
471,2716,17,Retial
472,2716,37,Retial
475,2716,3,Retial
476,2716,74,Retial
482,2716,7,Retial
486,2716,10,Retial
489,2716,30,Retial
491,2716,5,Retial
497,2716,70,Retial
509,2716,59,Retial
510,2716,27,Retial
518,2716,43,Retial
519,2716,5,Retial
522,2716,27,Retial
528,2716,85,Retial
529,2716,22,Retial
541,2716,88,Retial
544,2716,52,Retial
547,2716,60,Retial
549,2716,37,Retial
561,2716,91,Retial
562,2716,44,Retial
564,2716,27,Retial
574,2716,27,Retial
575,2716,90,Retial
577,2716,45,Retial
580,2716,43,Retial
585,2716,91,Retial
586,2716,44,Retial
594,2716,99,Retial
595,2716,76,Retial
597,2716,69,Retial
598,2716,40,Retial
605,2716,18,Retial
607,2716,23,Retial
621,2716,8,Retial
623,2716,40,Retial
624,2716,54,Retial
626,2716,74,Retial
644,2716,14,Retial
646,2716,21,Retial
654,2716,4,Retial
655,2716,97,Retial
658,2716,92,Retial
664,2716,54,Retial
3,2762,42,Retial
5,2762,6,Retial
8,2762,85,Retial
9,2762,39,Retial
11,2762,52,Retial
13,2762,51,Retial
15,2762,41,Retial
17,2762,42,Retial
20,2762,86,Retial
22,2762,24,Retial
23,2762,36,Retial
27,2762,36,Retial
30,2762,24,Retial
34,2762,28,Retial
48,2762,46,Retial
53,2762,40,Retial
63,2762,49,Retial
68,2762,61,Retial
72,2762,75,Retial
73,2762,66,Retial
74,2762,65,Retial
77,2762,60,Retial
88,2762,28,Retial
89,2762,28,Retial
94,2762,23,Retial
95,2762,68,Retial
98,2762,90,Retial
102,2762,56,Retial
105,2762,43,Retial
106,2762,0,Retial
115,2762,65,Retial
116,2762,11,Retial
118,2762,100,Retial
119,2762,98,Retial
120,2762,44,Retial
123,2762,17,Retial
124,2762,24,Retial
128,2762,51,Retial
131,2762,37,Retial
133,2762,92,Retial
134,2762,47,Retial
146,2762,98,Retial
150,2762,63,Retial
152,2762,14,Retial
153,2762,92,Retial
157,2762,50,Retial
159,2762,2,Retial
160,2762,39,Retial
165,2762,70,Retial
169,2762,30,Retial
183,2762,72,Retial
187,2762,36,Retial
189,2762,62,Retial
190,2762,53,Retial
196,2762,76,Retial
200,2762,28,Retial
201,2762,19,Retial
205,2762,88,Retial
212,2762,90,Retial
213,2762,10,Retial
214,2762,40,Retial
218,2762,16,Retial
220,2762,89,Retial
230,2762,27,Retial
231,2762,43,Retial
232,2762,93,Retial
235,2762,84,Retial
240,2762,88,Retial
242,2762,62,Retial
243,2762,85,Retial
244,2762,1,Retial
245,2762,89,Retial
246,2762,43,Retial
247,2762,40,Retial
251,2762,6,Retial
253,2762,42,Retial
258,2762,94,Retial
262,2762,23,Retial
268,2762,73,Retial
271,2762,55,Retial
273,2762,81,Retial
275,2762,69,Retial
282,2762,32,Retial
283,2762,71,Retial
291,2762,24,Retial
292,2762,53,Retial
295,2762,4,Retial
303,2762,100,Retial
306,2762,74,Retial
309,2762,7,Retial
311,2762,96,Retial
312,2762,50,Retial
313,2762,37,Retial
315,2762,59,Retial
320,2762,67,Retial
324,2762,44,Retial
328,2762,86,Retial
345,2762,9,Retial
346,2762,40,Retial
353,2762,65,Retial
355,2762,27,Retial
358,2762,62,Retial
362,2762,18,Retial
363,2762,27,Retial
370,2762,24,Retial
371,2762,19,Retial
379,2762,82,Retial
380,2762,76,Retial
381,2762,82,Retial
384,2762,36,Retial
386,2762,49,Retial
388,2762,89,Retial
394,2762,70,Retial
402,2762,32,Retial
407,2762,76,Retial
411,2762,86,Retial
412,2762,1,Retial
418,2762,17,Retial
419,2762,49,Retial
425,2762,51,Retial
426,2762,2,Retial
427,2762,19,Retial
428,2762,71,Retial
430,2762,46,Retial
431,2762,62,Retial
442,2762,51,Retial
452,2762,74,Retial
457,2762,40,Retial
460,2762,69,Retial
461,2762,87,Retial
463,2762,99,Retial
466,2762,44,Retial
467,2762,68,Retial
468,2762,13,Retial
472,2762,3,Retial
475,2762,1,Retial
476,2762,87,Retial
479,2762,96,Retial
480,2762,16,Retial
481,2762,79,Retial
491,2762,0,Retial
497,2762,50,Retial
500,2762,53,Retial
501,2762,55,Retial
505,2762,34,Retial
509,2762,100,Retial
510,2762,88,Retial
520,2762,90,Retial
522,2762,20,Retial
523,2762,85,Retial
525,2762,59,Retial
528,2762,46,Retial
529,2762,67,Retial
531,2762,27,Retial
532,2762,23,Retial
534,2762,0,Retial
541,2762,5,Retial
545,2762,86,Retial
546,2762,53,Retial
547,2762,28,Retial
550,2762,62,Retial
554,2762,75,Retial
562,2762,41,Retial
563,2762,57,Retial
564,2762,92,Retial
574,2762,58,Retial
575,2762,40,Retial
577,2762,53,Retial
580,2762,44,Retial
584,2762,58,Retial
586,2762,36,Retial
587,2762,61,Retial
592,2762,87,Retial
595,2762,24,Retial
596,2762,17,Retial
597,2762,44,Retial
598,2762,66,Retial
607,2762,73,Retial
608,2762,51,Retial
615,2762,44,Retial
622,2762,32,Retial
623,2762,72,Retial
624,2762,34,Retial
626,2762,27,Retial
627,2762,80,Retial
644,2762,76,Retial
646,2762,20,Retial
647,2762,33,Retial
653,2762,85,Retial
654,2762,61,Retial
656,2762,45,Retial
664,2762,54,Retial
671,2762,68,Retial
3,2841,20,Retial
8,2841,53,Retial
10,2841,22,Retial
15,2841,72,Retial
30,2841,7,Retial
51,2841,100,Retial
73,2841,11,Retial
75,2841,2,Retial
95,2841,17,Retial
123,2841,87,Retial
128,2841,10,Retial
165,2841,1,Retial
189,2841,69,Retial
292,2841,30,Retial
295,2841,78,Retial
380,2841,30,Retial
422,2841,10,Retial
534,2841,51,Retial
541,2841,63,Retial
564,2841,17,Retial
598,2841,9,Retial
626,2841,84,Retial
3,2858,33,Retial
8,2858,64,Retial
15,2858,15,Retial
16,2858,17,Retial
17,2858,3,Retial
22,2858,35,Retial
23,2858,3,Retial
26,2858,87,Retial
27,2858,96,Retial
30,2858,67,Retial
34,2858,13,Retial
37,2858,96,Retial
38,2858,72,Retial
41,2858,51,Retial
43,2858,56,Retial
52,2858,1,Retial
56,2858,65,Retial
59,2858,75,Retial
63,2858,47,Retial
66,2858,68,Retial
71,2858,66,Retial
72,2858,22,Retial
73,2858,64,Retial
77,2858,3,Retial
78,2858,45,Retial
83,2858,39,Retial
84,2858,85,Retial
88,2858,90,Retial
94,2858,30,Retial
95,2858,86,Retial
96,2858,84,Retial
98,2858,100,Retial
99,2858,23,Retial
102,2858,14,Retial
103,2858,6,Retial
105,2858,90,Retial
111,2858,32,Retial
116,2858,27,Retial
119,2858,68,Retial
120,2858,39,Retial
124,2858,35,Retial
125,2858,22,Retial
130,2858,9,Retial
131,2858,31,Retial
134,2858,47,Retial
137,2858,9,Retial
143,2858,39,Retial
147,2858,67,Retial
148,2858,4,Retial
149,2858,31,Retial
150,2858,0,Retial
152,2858,38,Retial
153,2858,57,Retial
156,2858,91,Retial
157,2858,91,Retial
159,2858,61,Retial
160,2858,68,Retial
163,2858,80,Retial
164,2858,63,Retial
165,2858,53,Retial
171,2858,27,Retial
175,2858,97,Retial
178,2858,48,Retial
183,2858,93,Retial
185,2858,48,Retial
187,2858,64,Retial
189,2858,69,Retial
190,2858,88,Retial
193,2858,14,Retial
195,2858,1,Retial
196,2858,17,Retial
198,2858,91,Retial
199,2858,79,Retial
208,2858,73,Retial
212,2858,64,Retial
214,2858,9,Retial
216,2858,48,Retial
219,2858,65,Retial
220,2858,3,Retial
230,2858,56,Retial
231,2858,85,Retial
232,2858,69,Retial
235,2858,85,Retial
236,2858,56,Retial
237,2858,46,Retial
239,2858,57,Retial
240,2858,75,Retial
242,2858,52,Retial
243,2858,89,Retial
245,2858,94,Retial
250,2858,11,Retial
253,2858,57,Retial
255,2858,57,Retial
259,2858,34,Retial
261,2858,64,Retial
262,2858,21,Retial
265,2858,88,Retial
267,2858,81,Retial
268,2858,0,Retial
274,2858,16,Retial
275,2858,90,Retial
281,2858,50,Retial
282,2858,69,Retial
283,2858,78,Retial
285,2858,6,Retial
292,2858,70,Retial
295,2858,58,Retial
297,2858,64,Retial
300,2858,35,Retial
303,2858,3,Retial
304,2858,43,Retial
306,2858,74,Retial
307,2858,35,Retial
312,2858,68,Retial
313,2858,72,Retial
320,2858,96,Retial
328,2858,94,Retial
345,2858,96,Retial
348,2858,69,Retial
350,2858,65,Retial
353,2858,33,Retial
355,2858,3,Retial
358,2858,63,Retial
359,2858,91,Retial
362,2858,24,Retial
363,2858,85,Retial
367,2858,89,Retial
368,2858,42,Retial
371,2858,35,Retial
373,2858,98,Retial
378,2858,7,Retial
379,2858,38,Retial
380,2858,93,Retial
384,2858,50,Retial
386,2858,3,Retial
387,2858,57,Retial
388,2858,81,Retial
392,2858,100,Retial
405,2858,26,Retial
407,2858,46,Retial
411,2858,16,Retial
412,2858,55,Retial
424,2858,35,Retial
427,2858,61,Retial
429,2858,10,Retial
430,2858,5,Retial
431,2858,60,Retial
433,2858,55,Retial
436,2858,1,Retial
439,2858,89,Retial
441,2858,29,Retial
442,2858,16,Retial
450,2858,78,Retial
451,2858,81,Retial
452,2858,16,Retial
454,2858,27,Retial
457,2858,13,Retial
460,2858,41,Retial
461,2858,91,Retial
462,2858,83,Retial
463,2858,86,Retial
467,2858,67,Retial
468,2858,97,Retial
472,2858,6,Retial
474,2858,37,Retial
476,2858,57,Retial
481,2858,11,Retial
489,2858,32,Retial
491,2858,5,Retial
499,2858,15,Retial
503,2858,5,Retial
509,2858,93,Retial
510,2858,3,Retial
520,2858,55,Retial
521,2858,5,Retial
523,2858,63,Retial
527,2858,56,Retial
529,2858,30,Retial
533,2858,31,Retial
544,2858,24,Retial
545,2858,84,Retial
547,2858,96,Retial
550,2858,98,Retial
558,2858,33,Retial
560,2858,39,Retial
562,2858,96,Retial
564,2858,65,Retial
565,2858,6,Retial
567,2858,10,Retial
569,2858,20,Retial
571,2858,9,Retial
572,2858,63,Retial
574,2858,25,Retial
576,2858,79,Retial
577,2858,2,Retial
580,2858,77,Retial
583,2858,18,Retial
584,2858,33,Retial
585,2858,54,Retial
587,2858,79,Retial
595,2858,59,Retial
596,2858,90,Retial
598,2858,53,Retial
605,2858,55,Retial
606,2858,11,Retial
608,2858,84,Retial
613,2858,91,Retial
615,2858,20,Retial
623,2858,37,Retial
624,2858,31,Retial
626,2858,42,Retial
627,2858,53,Retial
644,2858,7,Retial
647,2858,14,Retial
654,2858,87,Retial
656,2858,87,Retial
664,2858,38,Retial
665,2858,5,Retial
670,2858,42,Retial
671,2858,74,Retial
3,2959,12,Marketing
8,2959,49,Marketing
12,2959,24,Marketing
15,2959,71,Marketing
17,2959,95,Marketing
20,2959,52,Marketing
22,2959,80,Marketing
23,2959,40,Marketing
26,2959,47,Marketing
30,2959,11,Marketing
31,2959,59,Marketing
33,2959,98,Marketing
38,2959,73,Marketing
40,2959,73,Marketing
48,2959,20,Marketing
56,2959,50,Marketing
59,2959,90,Marketing
62,2959,25,Marketing
63,2959,98,Marketing
72,2959,85,Marketing
73,2959,70,Marketing
75,2959,95,Marketing
77,2959,20,Marketing
78,2959,2,Marketing
81,2959,40,Marketing
84,2959,100,Marketing
88,2959,76,Marketing
89,2959,18,Marketing
94,2959,24,Marketing
95,2959,73,Marketing
97,2959,18,Marketing
99,2959,5,Marketing
103,2959,35,Marketing
105,2959,52,Marketing
107,2959,30,Marketing
111,2959,1,Marketing
115,2959,4,Marketing
116,2959,13,Marketing
120,2959,48,Marketing
123,2959,30,Marketing
124,2959,13,Marketing
125,2959,74,Marketing
130,2959,42,Marketing
133,2959,77,Marketing
134,2959,98,Marketing
138,2959,20,Marketing
143,2959,77,Marketing
146,2959,42,Marketing
149,2959,85,Marketing
150,2959,9,Marketing
152,2959,50,Marketing
153,2959,20,Marketing
157,2959,44,Marketing
159,2959,32,Marketing
165,2959,27,Marketing
175,2959,28,Marketing
178,2959,40,Marketing
183,2959,24,Marketing
185,2959,93,Marketing
186,2959,85,Marketing
189,2959,89,Marketing
199,2959,51,Marketing
200,2959,76,Marketing
205,2959,21,Marketing
208,2959,49,Marketing
212,2959,51,Marketing
216,2959,20,Marketing
220,2959,70,Marketing
228,2959,75,Marketing
230,2959,84,Marketing
234,2959,9,Marketing
243,2959,75,Marketing
245,2959,65,Marketing
247,2959,89,Marketing
250,2959,74,Marketing
251,2959,69,Marketing
253,2959,46,Marketing
257,2959,21,Marketing
259,2959,27,Marketing
260,2959,42,Marketing
262,2959,24,Marketing
263,2959,72,Marketing
267,2959,1,Marketing
268,2959,52,Marketing
270,2959,25,Marketing
273,2959,3,Marketing
274,2959,39,Marketing
275,2959,52,Marketing
282,2959,91,Marketing
292,2959,74,Marketing
295,2959,39,Marketing
297,2959,17,Marketing
303,2959,47,Marketing
307,2959,91,Marketing
309,2959,91,Marketing
312,2959,32,Marketing
313,2959,81,Marketing
334,2959,52,Marketing
345,2959,85,Marketing
350,2959,16,Marketing
352,2959,10,Marketing
353,2959,40,Marketing
355,2959,33,Marketing
359,2959,33,Marketing
362,2959,42,Marketing
363,2959,35,Marketing
370,2959,70,Marketing
371,2959,33,Marketing
378,2959,39,Marketing
379,2959,93,Marketing
380,2959,40,Marketing
384,2959,34,Marketing
386,2959,32,Marketing
388,2959,87,Marketing
392,2959,57,Marketing
407,2959,38,Marketing
412,2959,82,Marketing
419,2959,86,Marketing
423,2959,51,Marketing
425,2959,25,Marketing
426,2959,86,Marketing
427,2959,45,Marketing
428,2959,18,Marketing
429,2959,97,Marketing
430,2959,79,Marketing
431,2959,48,Marketing
432,2959,4,Marketing
442,2959,39,Marketing
450,2959,47,Marketing
451,2959,57,Marketing
452,2959,53,Marketing
454,2959,95,Marketing
457,2959,37,Marketing
458,2959,82,Marketing
460,2959,47,Marketing
461,2959,0,Marketing
465,2959,12,Marketing
468,2959,81,Marketing
471,2959,43,Marketing
472,2959,73,Marketing
473,2959,44,Marketing
475,2959,97,Marketing
476,2959,36,Marketing
478,2959,87,Marketing
479,2959,95,Marketing
480,2959,94,Marketing
481,2959,18,Marketing
488,2959,0,Marketing
491,2959,3,Marketing
494,2959,12,Marketing
500,2959,43,Marketing
501,2959,81,Marketing
509,2959,48,Marketing
519,2959,10,Marketing
520,2959,5,Marketing
521,2959,12,Marketing
522,2959,47,Marketing
524,2959,55,Marketing
527,2959,22,Marketing
528,2959,86,Marketing
531,2959,1,Marketing
541,2959,67,Marketing
544,2959,100,Marketing
546,2959,38,Marketing
547,2959,80,Marketing
553,2959,67,Marketing
560,2959,17,Marketing
561,2959,5,Marketing
562,2959,4,Marketing
563,2959,50,Marketing
564,2959,86,Marketing
567,2959,55,Marketing
570,2959,72,Marketing
572,2959,60,Marketing
574,2959,58,Marketing
578,2959,65,Marketing
580,2959,94,Marketing
583,2959,88,Marketing
584,2959,0,Marketing
587,2959,71,Marketing
592,2959,76,Marketing
596,2959,40,Marketing
598,2959,77,Marketing
606,2959,96,Marketing
607,2959,13,Marketing
608,2959,15,Marketing
613,2959,60,Marketing
615,2959,100,Marketing
622,2959,75,Marketing
624,2959,87,Marketing
626,2959,13,Marketing
627,2959,79,Marketing
632,2959,16,Marketing
635,2959,92,Marketing
643,2959,87,Marketing
648,2959,50,Marketing
654,2959,39,Marketing
655,2959,69,Marketing
664,2959,64,Marketing
665,2959,78,Marketing
669,2959,20,Marketing
671,2959,91,Marketing
3,3243,3,Marketing
94,3243,71,Marketing
212,3243,16,Marketing
247,3243,90,Marketing
457,3243,40,Marketing
564,3243,44,Marketing
601,3243,57,Marketing
665,3243,71,Marketing
3,3510,25,Marketing
15,3510,63,Marketing
23,3510,87,Marketing
43,3510,50,Marketing
51,3510,64,Marketing
58,3510,77,Marketing
68,3510,15,Marketing
75,3510,74,Marketing
95,3510,78,Marketing
150,3510,58,Marketing
165,3510,98,Marketing
170,3510,22,Marketing
189,3510,72,Marketing
196,3510,34,Marketing
213,3510,66,Marketing
220,3510,15,Marketing
229,3510,60,Marketing
235,3510,91,Marketing
295,3510,67,Marketing
311,3510,90,Marketing
353,3510,18,Marketing
380,3510,49,Marketing
388,3510,51,Marketing
405,3510,97,Marketing
452,3510,100,Marketing
461,3510,74,Marketing
468,3510,43,Marketing
469,3510,5,Marketing
505,3510,80,Marketing
509,3510,74,Marketing
558,3510,92,Marketing
564,3510,80,Marketing
575,3510,46,Marketing
592,3510,7,Marketing
596,3510,55,Marketing
605,3510,64,Marketing
610,3510,54,Marketing
613,3510,94,Marketing
626,3510,19,Marketing
654,3510,12,Marketing
665,3510,79,Marketing
3,3949,87,Marketing
15,3949,95,Marketing
17,3949,98,Marketing
23,3949,66,Marketing
48,3949,83,Marketing
60,3949,9,Marketing
72,3949,70,Marketing
73,3949,81,Marketing
78,3949,73,Marketing
81,3949,69,Marketing
94,3949,74,Marketing
133,3949,4,Marketing
143,3949,4,Marketing
147,3949,96,Marketing
149,3949,75,Marketing
165,3949,5,Marketing
178,3949,18,Marketing
187,3949,90,Marketing
230,3949,6,Marketing
238,3949,83,Marketing
245,3949,36,Marketing
262,3949,42,Marketing
270,3949,50,Marketing
292,3949,61,Marketing
298,3949,66,Marketing
299,3949,52,Marketing
303,3949,37,Marketing
307,3949,37,Marketing
339,3949,57,Marketing
345,3949,5,Marketing
349,3949,80,Marketing
355,3949,50,Marketing
362,3949,58,Marketing
378,3949,55,Marketing
379,3949,99,Marketing
380,3949,33,Marketing
388,3949,72,Marketing
407,3949,90,Marketing
427,3949,41,Marketing
430,3949,71,Marketing
431,3949,96,Marketing
432,3949,12,Marketing
433,3949,23,Marketing
450,3949,54,Marketing
452,3949,55,Marketing
457,3949,88,Marketing
460,3949,96,Marketing
461,3949,57,Marketing
478,3949,70,Marketing
481,3949,64,Marketing
488,3949,28,Marketing
500,3949,16,Marketing
501,3949,33,Marketing
509,3949,36,Marketing
528,3949,99,Marketing
544,3949,14,Marketing
547,3949,93,Marketing
558,3949,72,Marketing
560,3949,47,Marketing
562,3949,100,Marketing
578,3949,68,Marketing
584,3949,72,Marketing
587,3949,20,Marketing
596,3949,15,Marketing
610,3949,25,Marketing
624,3949,7,Marketing
648,3949,7,Marketing
664,3949,27,Marketing
665,3949,69,Marketing
3,5349,6,Finance
5,5349,81,Finance
15,5349,4,Finance
16,5349,14,Finance
17,5349,87,Finance
22,5349,61,Finance
23,5349,16,Finance
38,5349,71,Finance
41,5349,12,Finance
42,5349,95,Finance
48,5349,28,Finance
59,5349,34,Finance
61,5349,18,Finance
63,5349,52,Finance
68,5349,54,Finance
69,5349,5,Finance
72,5349,70,Finance
73,5349,59,Finance
77,5349,10,Finance
79,5349,60,Finance
88,5349,16,Finance
89,5349,7,Finance
94,5349,69,Finance
95,5349,26,Finance
99,5349,65,Finance
103,5349,60,Finance
105,5349,40,Finance
111,5349,97,Finance
120,5349,49,Finance
125,5349,85,Finance
128,5349,87,Finance
130,5349,29,Finance
134,5349,45,Finance
136,5349,6,Finance
138,5349,82,Finance
139,5349,7,Finance
140,5349,37,Finance
150,5349,99,Finance
152,5349,99,Finance
157,5349,90,Finance
163,5349,77,Finance
164,5349,55,Finance
165,5349,92,Finance
166,5349,31,Finance
175,5349,36,Finance
176,5349,76,Finance
199,5349,10,Finance
200,5349,63,Finance
201,5349,97,Finance
212,5349,75,Finance
213,5349,78,Finance
217,5349,18,Finance
234,5349,29,Finance
235,5349,94,Finance
240,5349,100,Finance
243,5349,11,Finance
253,5349,69,Finance
262,5349,62,Finance
268,5349,15,Finance
272,5349,56,Finance
273,5349,65,Finance
281,5349,67,Finance
287,5349,12,Finance
291,5349,33,Finance
294,5349,84,Finance
295,5349,74,Finance
309,5349,53,Finance
311,5349,24,Finance
313,5349,96,Finance
316,5349,4,Finance
324,5349,18,Finance
345,5349,27,Finance
346,5349,97,Finance
353,5349,72,Finance
355,5349,44,Finance
370,5349,33,Finance
374,5349,69,Finance
378,5349,72,Finance
380,5349,15,Finance
382,5349,31,Finance
384,5349,69,Finance
388,5349,10,Finance
402,5349,28,Finance
404,5349,80,Finance
407,5349,38,Finance
417,5349,0,Finance
418,5349,3,Finance
423,5349,42,Finance
426,5349,29,Finance
428,5349,72,Finance
430,5349,75,Finance
431,5349,44,Finance
433,5349,29,Finance
439,5349,45,Finance
456,5349,31,Finance
457,5349,83,Finance
461,5349,20,Finance
463,5349,51,Finance
468,5349,13,Finance
472,5349,11,Finance
475,5349,48,Finance
480,5349,90,Finance
481,5349,55,Finance
509,5349,62,Finance
520,5349,22,Finance
523,5349,74,Finance
525,5349,87,Finance
527,5349,9,Finance
528,5349,67,Finance
531,5349,67,Finance
532,5349,3,Finance
547,5349,68,Finance
553,5349,47,Finance
561,5349,71,Finance
562,5349,80,Finance
574,5349,72,Finance
577,5349,76,Finance
580,5349,62,Finance
582,5349,74,Finance
584,5349,40,Finance
586,5349,53,Finance
587,5349,20,Finance
596,5349,37,Finance
599,5349,50,Finance
607,5349,2,Finance
611,5349,78,Finance
615,5349,68,Finance
623,5349,6,Finance
624,5349,1,Finance
627,5349,6,Finance
652,5349,47,Finance
654,5349,45,Finance
664,5349,40,Finance
671,5349,30,Finance
3,5669,67,Banking
5,5669,57,Banking
8,5669,87,Banking
11,5669,45,Banking
15,5669,38,Banking
17,5669,61,Banking
23,5669,11,Banking
33,5669,54,Banking
48,5669,83,Banking
73,5669,74,Banking
77,5669,0,Banking
78,5669,72,Banking
83,5669,95,Banking
105,5669,18,Banking
107,5669,83,Banking
143,5669,30,Banking
165,5669,7,Banking
166,5669,41,Banking
178,5669,74,Banking
187,5669,9,Banking
198,5669,5,Banking
212,5669,4,Banking
216,5669,3,Banking
243,5669,84,Banking
283,5669,74,Banking
303,5669,93,Banking
304,5669,73,Banking
313,5669,27,Banking
353,5669,11,Banking
355,5669,26,Banking
362,5669,21,Banking
380,5669,22,Banking
388,5669,39,Banking
407,5669,50,Banking
423,5669,5,Banking
427,5669,100,Banking
430,5669,93,Banking
441,5669,58,Banking
442,5669,7,Banking
452,5669,28,Banking
457,5669,70,Banking
468,5669,8,Banking
471,5669,70,Banking
472,5669,37,Banking
481,5669,75,Banking
501,5669,81,Banking
509,5669,81,Banking
519,5669,100,Banking
544,5669,53,Banking
547,5669,6,Banking
580,5669,93,Banking
596,5669,80,Banking
598,5669,24,Banking
624,5669,51,Banking
627,5669,43,Banking
648,5669,99,Banking
664,5669,83,Banking
671,5669,81,Banking
3,6377,8,Banking
5,6377,39,Banking
8,6377,44,Banking
13,6377,97,Banking
15,6377,50,Banking
23,6377,68,Banking
48,6377,81,Banking
56,6377,91,Banking
61,6377,20,Banking
68,6377,74,Banking
69,6377,32,Banking
72,6377,43,Banking
73,6377,49,Banking
77,6377,21,Banking
78,6377,29,Banking
84,6377,17,Banking
88,6377,72,Banking
93,6377,73,Banking
94,6377,24,Banking
105,6377,57,Banking
106,6377,51,Banking
107,6377,45,Banking
111,6377,76,Banking
124,6377,18,Banking
125,6377,95,Banking
130,6377,46,Banking
134,6377,83,Banking
136,6377,69,Banking
138,6377,24,Banking
146,6377,35,Banking
157,6377,85,Banking
164,6377,52,Banking
169,6377,88,Banking
179,6377,98,Banking
187,6377,77,Banking
200,6377,80,Banking
201,6377,33,Banking
212,6377,37,Banking
213,6377,58,Banking
216,6377,32,Banking
234,6377,71,Banking
240,6377,82,Banking
243,6377,26,Banking
251,6377,28,Banking
268,6377,31,Banking
270,6377,61,Banking
273,6377,80,Banking
283,6377,63,Banking
287,6377,84,Banking
292,6377,7,Banking
294,6377,24,Banking
295,6377,28,Banking
309,6377,72,Banking
313,6377,20,Banking
316,6377,49,Banking
324,6377,30,Banking
328,6377,89,Banking
332,6377,32,Banking
333,6377,55,Banking
345,6377,41,Banking
352,6377,35,Banking
353,6377,84,Banking
355,6377,76,Banking
362,6377,81,Banking
366,6377,3,Banking
378,6377,14,Banking
379,6377,64,Banking
380,6377,83,Banking
382,6377,60,Banking
384,6377,81,Banking
397,6377,71,Banking
402,6377,1,Banking
417,6377,19,Banking
418,6377,9,Banking
425,6377,44,Banking
426,6377,79,Banking
427,6377,31,Banking
428,6377,63,Banking
430,6377,42,Banking
431,6377,55,Banking
433,6377,13,Banking
442,6377,54,Banking
450,6377,9,Banking
452,6377,83,Banking
456,6377,20,Banking
461,6377,17,Banking
468,6377,78,Banking
471,6377,16,Banking
472,6377,19,Banking
475,6377,64,Banking
479,6377,12,Banking
480,6377,49,Banking
481,6377,53,Banking
500,6377,95,Banking
501,6377,99,Banking
505,6377,76,Banking
509,6377,74,Banking
520,6377,27,Banking
522,6377,88,Banking
523,6377,86,Banking
527,6377,35,Banking
529,6377,67,Banking
531,6377,6,Banking
532,6377,7,Banking
542,6377,98,Banking
553,6377,92,Banking
562,6377,44,Banking
574,6377,78,Banking
577,6377,99,Banking
578,6377,61,Banking
580,6377,76,Banking
584,6377,2,Banking
596,6377,31,Banking
598,6377,22,Banking
600,6377,69,Banking
607,6377,76,Banking
615,6377,95,Banking
620,6377,29,Banking
623,6377,62,Banking
624,6377,50,Banking
648,6377,65,Banking
654,6377,26,Banking
3,7153,12,HR
6,7153,43,HR
8,7153,85,HR
15,7153,67,HR
17,7153,26,HR
20,7153,81,HR
22,7153,13,HR
23,7153,31,HR
31,7153,15,HR
38,7153,22,HR
40,7153,12,HR
42,7153,99,HR
46,7153,77,HR
48,7153,20,HR
56,7153,39,HR
59,7153,84,HR
61,7153,86,HR
63,7153,43,HR
68,7153,32,HR
69,7153,94,HR
72,7153,66,HR
73,7153,14,HR
75,7153,63,HR
78,7153,24,HR
79,7153,22,HR
84,7153,60,HR
88,7153,85,HR
